LURN_SAK,INCIDENT_DATE,CATEGORY,STAT,STAT_DESC,ADDRESS,STREET,CITY,ZIPCODE,X_COORDINATE,Y_COORDINATE,INCIDENT_ID,REPORTING_DISTRICT,SEQ,UNIT_ID,UNIT_NAME,DELETED
18366676,10/15/2017 13:40,ROBBERY,47,"ROBBERY, STRONG-ARM: Other","8600 GRAHAM AVE, LOS ANGELES, CA 90002",8600 GRAHAM AVE,LOS ANGELES,90002,6487941.695,1807732.757,917-03176-6016,6016,3176,CA0190031,TRANSIT SERV BUR,N
18366685,10/15/2017 14:00,ROBBERY,47,"ROBBERY, STRONG-ARM: Other","1300 W 95TH ST, LOS ANGELES, CA 90044",1300 W 95TH ST,LOS ANGELES,90044,6470782.015,1804272.268,917-09579-0371,371,9579,CA0190003,SOUTH LOS ANGELES,N
18366757,10/15/2017 16:24,ROBBERY,47,"ROBBERY, STRONG-ARM: Other",,,,,,,917-04264-5800,5800,4264,CA01900U2,TTCF,N
18366811,10/15/2017 17:32,ROBBERY,37,"ROBBERY, WEAPON: Other","21300 S MILLPOINT AVE, CARSON, CA 90745",21300 S MILLPOINT AVE,CARSON,90745,6488437.976,1762420.79,917-11489-1620,1620,11489,CA0190016,CARSON,N
18366840,10/15/2017 18:49,ROBBERY,42,"ROBBERY, STRONG-ARM: Store, Business, Hotel, Motel, Etc.","44500 VALLEY CENTRAL WAY, LANCASTER, CA",44500 VALLEY CENTRAL WAY,LANCASTER,,6509876.63,2074109.058,917-20143-1127,1127,20143,CA0190024,LANCASTER,N
18366876,10/15/2017 19:24,ROBBERY,42,"ROBBERY, STRONG-ARM: Store, Business, Hotel, Motel, Etc.","900 S CENTRAL AVE, COMPTON, CA",900 S CENTRAL AVE,COMPTON,,6485603.451,1781590.874,917-13571-2831,2831,13571,CA0190042,COMPTON,N
18366949,10/15/2017 21:20,ROBBERY,37,"ROBBERY, WEAPON: Other","2300 E AVENUE S, PALMDALE, CA 93550",2300 E AVENUE S,PALMDALE,93550,6535710.47,2025952.589,917-15115-2608,2608,15115,CA01900W9,PALMDALE,N
18366974,10/15/2017 22:09,ROBBERY,32,"ROBBERY, WEAPON: Store, Business, Hotel, Motel, Etc.","7100 SANTA MONICA BLVD, WEST HOLLYWOOD, CA",7100 SANTA MONICA BLVD,WEST HOLLYWOOD,,6457492.505,1855548.171,917-05637-0989,989,5637,CA0190009,WEST HOLLYWOOD,N
18368056,10/16/2017 0:30,ROBBERY,31,"ROBBERY, WEAPON: Highway, Etc.","109TH PL & NORMANDIE AVE, LOS ANGELES, CA 90044",109TH PL & NORMANDIE AVE,LOS ANGELES,90044,6470580.292,1799378.978,917-09627-0375,375,9627,CA0190003,SOUTH LOS ANGELES,N
18367092,10/16/2017 3:50,ROBBERY,38,"ROBBERY, WEAPON: Carjacking","7000 PARAMOUNT BLVD, PICO RIVERA, CA",7000 PARAMOUNT BLVD,PICO RIVERA,,6529802.132,1817813.942,917-07972-1520,1520,7972,CA0190015,PICO RIVERA,N
18367106,10/16/2017 5:25,ROBBERY,32,"ROBBERY, WEAPON: Store, Business, Hotel, Motel, Etc.","1000 CENTURY BLVD, LOS ANGELES, CA 90044",1000 CENTURY BLVD,LOS ANGELES,90044,6473059.407,1802593.701,917-09600-0371,371,9600,CA0190003,SOUTH LOS ANGELES,N
18367231,10/16/2017 8:22,ROBBERY,42,"ROBBERY, STRONG-ARM: Store, Business, Hotel, Motel, Etc.","16100 LAKEWOOD BLVD, BELLFLOWER, CA 90706",16100 LAKEWOOD BLVD,BELLFLOWER,90706,6518627.84,1781669.435,917-22081-1334,1334,22081,CA0190013,LAKEWOOD,N
18367281,10/16/2017 9:00,ROBBERY,41,"ROBBERY, STRONG-ARM: Highway, Etc.","5800 LOCKHEED AVE, WHITTIER, CA 90606",5800 LOCKHEED AVE,WHITTIER,90606,6541810.701,1820329.672,917-07977-1575,1575,7977,CA0190015,PICO RIVERA,N
18367400,10/16/2017 11:10,ROBBERY,37,"ROBBERY, WEAPON: Other","11000 ROSECRANS AVE, NORWALK, CA 90650",11000 ROSECRANS AVE,NORWALK,90650,6531527.739,1786764.878,917-14946-0453,453,14946,CA0190004,NORWALK,N
18367446,10/16/2017 12:30,ROBBERY,32,"ROBBERY, WEAPON: Store, Business, Hotel, Motel, Etc.","15000 PIONEER BLVD, NORWALK, CA 90650",15000 PIONEER BLVD,NORWALK,90650,6536745.932,1783993.681,917-14950-0456,456,14950,CA0190004,NORWALK,N
18367721,10/16/2017 15:00,ROBBERY,47,"ROBBERY, STRONG-ARM: Other","11600 WILLOWBROOK AVE, LOS ANGELES, CA 90059",11600 WILLOWBROOK AVE,LOS ANGELES,90059,6489729.815,1796107.231,017-03182-6014,6014,3182,CA0190031,TRANSIT SERV BUR,N
18367958,10/16/2017 16:00,ROBBERY,47,"ROBBERY, STRONG-ARM: Other","JACOB AVE & YEARLING ST, CERRITOS, CA 90703",JACOB AVE & YEARLING ST,CERRITOS,90703,6538427.349,1767551.832,917-05052-2313,2313,5052,CA01900R7,CERRITOS,N
18367639,10/16/2017 16:08,ROBBERY,47,"ROBBERY, STRONG-ARM: Other","14600 PARAMOUNT BLVD, PARAMOUNT, CA 90723",14600 PARAMOUNT BLVD,PARAMOUNT,90723,6513113.476,1786361.201,917-22113-1365,1365,22113,CA0190013,LAKEWOOD,N
18367839,10/16/2017 18:30,ROBBERY,42,"ROBBERY, STRONG-ARM: Store, Business, Hotel, Motel, Etc.","800 N HACIENDA BLVD, LA PUENTE, CA 91744",800 N HACIENDA BLVD,LA PUENTE,91744,6576761.599,1834883.52,917-12773-1431,1431,12773,CA0190014,INDUSTRY,N
18367842,10/16/2017 18:50,ROBBERY,32,"ROBBERY, WEAPON: Store, Business, Hotel, Motel, Etc.","800 W ALONDRA BLVD, COMPTON, CA",800 W ALONDRA BLVD,COMPTON,,6489612.09,1781992.601,917-13636-2832,2832,13636,CA0190042,COMPTON,N
18367852,10/16/2017 19:00,ROBBERY,48,"ROBBERY, STRONG-ARM: Carjacking","4600 E AVENUE S, PALMDALE, CA",4600 E AVENUE S,PALMDALE,,6547427.634,2025456.829,917-15163-2607,2607,15163,CA01900W9,PALMDALE,N
18368046,10/16/2017 23:00,ROBBERY,32,"ROBBERY, WEAPON: Store, Business, Hotel, Motel, Etc.","130TH ST & ALAMEDA ST, LOS ANGELES, CA",130TH ST & ALAMEDA ST,LOS ANGELES,,6493932.5,1791301.125,917-16145-2138,2138,16145,CA01900V3,CENTURY,N
18367015,10/16/2017 23:55,ROBBERY,37,"ROBBERY, WEAPON: Other","LONG BEACH BLVD & ROSECRANS AVE, COMPTON, CA",LONG BEACH BLVD & ROSECRANS AVE,COMPTON,,6498412.989,1787314.709,917-13583-2824,2824,13583,CA0190042,COMPTON,N
18373634,10/17/2017 2:15,ROBBERY,47,"ROBBERY, STRONG-ARM: Other","19400 SOLEDAD CANYON RD, CANYON COUNTRY, CA 91351",19400 SOLEDAD CANYON RD,CANYON COUNTRY,91351,6418529.758,1973838.63,917-80123-0613,613,80123,CA0190006,SANTA CLARITA VALLEY,N
18368108,10/17/2017 2:55,ROBBERY,34,"ROBBERY, WEAPON: Convenience Store, Fast Food, Restaurant","9300 WASHINGTON BLVD, PICO RIVERA, CA 90660",9300 WASHINGTON BLVD,PICO RIVERA,90660,6534054.574,1815047.728,917-08005-1516,1516,8005,CA0190015,PICO RIVERA,N
18368126,10/17/2017 3:30,ROBBERY,31,"ROBBERY, WEAPON: Highway, Etc.","11000 ATLANTIC AVE, LYNWOOD, CA 90262",11000 ATLANTIC AVE,LYNWOOD,90262,6506069.458,1797113.601,917-16156-2115,2115,16156,CA01900V3,CENTURY,N
18368203,10/17/2017 6:40,ROBBERY,47,"ROBBERY, STRONG-ARM: Other","25500 ESHELMAN AVE, LOMITA, CA 90717",25500 ESHELMAN AVE,LOMITA,90717,6466073.523,1746937.417,917-04037-1712,1712,4037,CA0190017,LOMITA,N
18368163,10/17/2017 6:55,ROBBERY,47,"ROBBERY, STRONG-ARM: Other","3400 SOUTH ST, LAKEWOOD, CA 90712",3400 SOUTH ST,LAKEWOOD,90712,6515455.994,1771068.006,917-22155-1320,1320,22155,CA0190013,LAKEWOOD,N
18368664,10/17/2017 11:20,ROBBERY,38,"ROBBERY, WEAPON: Carjacking","LUCIEN ST & VESTA AVE, LOS ANGELES, CA",LUCIEN ST & VESTA AVE,LOS ANGELES,,6491664,1790418,917-16175-2137,2137,16175,CA01900V3,CENTURY,N
18368654,10/17/2017 11:27,ROBBERY,32,"ROBBERY, WEAPON: Store, Business, Hotel, Motel, Etc.","11700 WILMINGTON AVE, LOS ANGELES, CA 90059",11700 WILMINGTON AVE,LOS ANGELES,90059,6489193.605,1795740.039,917-16174-2131,2131,16174,CA01900V3,CENTURY,N
18368774,10/17/2017 13:00,ROBBERY,47,"ROBBERY, STRONG-ARM: Other","900 W CRESSEY AVE, COMPTON, CA 90222",900 W CRESSEY AVE,COMPTON,90222,6488452.531,1787743.99,917-13686-2812,2812,13686,CA0190042,COMPTON,N
18370931,10/17/2017 13:15,ROBBERY,47,"ROBBERY, STRONG-ARM: Other","5TH ST E & AVENUE I, LANCASTER, CA",5TH ST E & AVENUE I,LANCASTER,,6525134.25,2078629.7,917-20374-1131,1131,20374,CA0190024,LANCASTER,N
18368863,10/17/2017 14:00,ROBBERY,41,"ROBBERY, STRONG-ARM: Highway, Etc.","LA VERNE AVE & WHITTIER BLVD, LOS ANGELES, CA",LA VERNE AVE & WHITTIER BLVD,LOS ANGELES,,6512394.5,1830260.875,917-15660-0286,286,15660,CA0190002,EAST LOS ANGELES,N
18368844,10/17/2017 14:27,ROBBERY,37,"ROBBERY, WEAPON: Other","800 W JACKMAN AVE, LANCASTER, CA 93535",800 W JACKMAN AVE,LANCASTER,93535,6517513.511,2077387.395,917-20265-1122,1122,20265,CA0190024,LANCASTER,N
18368874,10/17/2017 14:30,ROBBERY,47,"ROBBERY, STRONG-ARM: Other","11800 ROSECRANS AVE, NORWALK, CA",11800 ROSECRANS AVE,NORWALK,,6537017.956,1786616.859,917-15011-0456,456,15011,CA0190004,NORWALK,N
18368940,10/17/2017 15:15,ROBBERY,47,"ROBBERY, STRONG-ARM: Other","MCNAB AVE & MOLETTE ST, BELLFLOWER, CA 90706",MCNAB AVE & MOLETTE ST,BELLFLOWER,90706,6527362.773,1782955.188,917-22198-1333,1333,22198,CA0190013,LAKEWOOD,N
18369103,10/17/2017 17:30,ROBBERY,41,"ROBBERY, STRONG-ARM: Highway, Etc.","LA BREA AVE & SANTA MONICA BLVD, WEST HOLLYWOOD, CA",LA BREA AVE & SANTA MONICA BLVD,WEST HOLLYWOOD,,6457502.387,1855568.275,917-05673-0973,973,5673,CA0190009,WEST HOLLYWOOD,N
18369077,10/17/2017 17:50,ROBBERY,32,"ROBBERY, WEAPON: Store, Business, Hotel, Motel, Etc.","10TH ST E & AVENUE R-4, PALMDALE, CA",10TH ST E & AVENUE R-4,PALMDALE,,6528049.104,2029486.512,017-15216-2610,2610,15216,CA01900W9,PALMDALE,N
18369110,10/17/2017 21:00,ROBBERY,47,"ROBBERY, STRONG-ARM: Other","1900 W ROSECRANS AVE, COMPTON, CA 90222",1900 W ROSECRANS AVE,COMPTON,90222,6485113.098,1786653.37,917-13707-2811,2811,13707,CA0190042,COMPTON,N
18369206,10/17/2017 21:52,ROBBERY,41,"ROBBERY, STRONG-ARM: Highway, Etc.","BARLOW AVE & MARTIN LUTHER KING BLVD, LYNWOOD, CA 90262",BARLOW AVE & MARTIN LUTHER KING BLVD,LYNWOOD,90262,6496637.394,1799503.335,917-16192-2111,2111,16192,CA01900V3,CENTURY,N
18369248,10/17/2017 22:12,ROBBERY,31,"ROBBERY, WEAPON: Highway, Etc.","ARBOR RIDGE RD & COUNTRY HOLLOW DR, WALNUT, CA",ARBOR RIDGE RD & COUNTRY HOLLOW DR,WALNUT,,6600915.778,1838689.218,017-06417-2910,2910,6417,CA0190020,WALNUT,N
18369293,10/17/2017 22:40,ROBBERY,47,"ROBBERY, STRONG-ARM: Other","8800 WHITTIER BLVD, PICO RIVERA, CA 90660",8800 WHITTIER BLVD,PICO RIVERA,90660,6535444.816,1822718.521,917-08034-1514,1514,8034,CA0190015,PICO RIVERA,N
18369337,10/17/2017 22:45,ROBBERY,37,"ROBBERY, WEAPON: Other","23700 NEWHALL AVE, NEWHALL, CA 91321",23700 NEWHALL AVE,NEWHALL,91321,6406071.318,1958110.15,017-14726-0627,627,14726,CA0190006,SANTA CLARITA VALLEY,N
18369386,10/18/2017 5:40,ROBBERY,31,"ROBBERY, WEAPON: Highway, Etc.","112TH ST & BUDLONG AVE, LOS ANGELES, CA",112TH ST & BUDLONG AVE,LOS ANGELES,,6472040.013,1798067.438,917-09666-0375,375,9666,CA0190003,SOUTH LOS ANGELES,N
18370568,10/18/2017 9:30,ROBBERY,42,"ROBBERY, STRONG-ARM: Store, Business, Hotel, Motel, Etc.","1900 W ROSECRANS AVE, COMPTON, CA 90220",1900 W ROSECRANS AVE,COMPTON,90220,6485113.098,1786653.37,917-80062-2872,2872,80062,CA0190042,COMPTON,N
18369476,10/18/2017 10:00,ROBBERY,34,"ROBBERY, WEAPON: Convenience Store, Fast Food, Restaurant","11400 E IMPERIAL HWY, NORWALK, CA 90650",11400 E IMPERIAL HWY,NORWALK,90650,6534624.093,1792226.58,917-15057-0451,451,15057,CA0190004,NORWALK,N
18369796,10/18/2017 14:00,ROBBERY,32,"ROBBERY, WEAPON: Store, Business, Hotel, Motel, Etc.","300 ATLANTIC BLVD, LOS ANGELES, CA 90022",300 ATLANTIC BLVD,LOS ANGELES,90022,6514968.39,1833929.335,917-15696-0285,285,15696,CA0190002,EAST LOS ANGELES,N
18370079,10/18/2017 15:00,ROBBERY,42,"ROBBERY, STRONG-ARM: Store, Business, Hotel, Motel, Etc.","6200 WHITTIER BLVD, LOS ANGELES, CA",6200 WHITTIER BLVD,LOS ANGELES,,6520521.199,1828259.604,917-15709-0287,287,15709,CA0190002,EAST LOS ANGELES,N
18370052,10/18/2017 16:20,ROBBERY,31,"ROBBERY, WEAPON: Highway, Etc.","14600 ORANGE AVE, PARAMOUNT, CA",14600 ORANGE AVE,PARAMOUNT,,6507775.445,1786462.581,917-22271-1363,1363,22271,CA0190013,LAKEWOOD,N
18370375,10/18/2017 18:30,ROBBERY,47,"ROBBERY, STRONG-ARM: Other","700 ATLANTIC BLVD, LOS ANGELES, CA",700 ATLANTIC BLVD,LOS ANGELES,,6514063.672,1830167.626,017-15726-0286,286,15726,CA0190002,EAST LOS ANGELES,N
18370851,10/18/2017 19:30,ROBBERY,47,"ROBBERY, STRONG-ARM: Other","11900 CENTRALIA ST, HAWAIIAN GARDENS, CA 90716",11900 CENTRALIA ST,HAWAIIAN GARDENS,90716,6537886.407,1763526.558,917-22325-1352,1352,22325,CA0190013,LAKEWOOD,N
18370974,10/18/2017 20:30,ROBBERY,37,"ROBBERY, WEAPON: Other","20TH ST E & PALMDALE BLVD, PALMDALE, CA",20TH ST E & PALMDALE BLVD,PALMDALE,,6533339.636,2033378.74,917-15284-2608,2608,15284,CA01900W9,PALMDALE,N
18370328,10/18/2017 22:00,ROBBERY,32,"ROBBERY, WEAPON: Store, Business, Hotel, Motel, Etc.","300 W COMPTON BLVD, COMPTON, CA",300 W COMPTON BLVD,COMPTON,,6492871.297,1784713.49,917-13759-2814,2814,13759,CA0190042,COMPTON,N
18370990,10/19/2017 12:36,ROBBERY,42,"ROBBERY, STRONG-ARM: Store, Business, Hotel, Motel, Etc.","4000 W AVENUE L, LANCASTER, CA",4000 W AVENUE L,LANCASTER,,6500679.204,2062747.025,917-20377-1139,1139,20377,CA0190024,LANCASTER,N
18371075,10/19/2017 14:01,ROBBERY,47,"ROBBERY, STRONG-ARM: Other","800 S LONG BEACH BLVD, COMPTON, CA",800 S LONG BEACH BLVD,COMPTON,,6498906.502,1782030.166,917-13800-2846,2846,13800,CA0190042,COMPTON,N
18371067,10/19/2017 14:15,ROBBERY,32,"ROBBERY, WEAPON: Store, Business, Hotel, Motel, Etc.","14800 PIONEER BLVD, NORWALK, CA 90650",14800 PIONEER BLVD,NORWALK,90650,6536627.451,1784590.792,917-80123-0455,455,80123,CA0190004,NORWALK,N
18371113,10/19/2017 14:23,ROBBERY,38,"ROBBERY, WEAPON: Carjacking","FLEMMING AVE & WASHINGTON ST, BELLFLOWER, CA",FLEMMING AVE & WASHINGTON ST,BELLFLOWER,,6524871.628,1785418.215,917-22344-1335,1335,22344,CA0190013,LAKEWOOD,N
18371272,10/19/2017 15:00,ROBBERY,38,"ROBBERY, WEAPON: Carjacking","ANGELES FOREST HWY & MILLCREEK, PALMDALE, CA",ANGELES FOREST HWY & MILLCREEK,PALMDALE,,,,917-15299-2678,2678,15299,CA01900W9,PALMDALE,N
18371181,10/19/2017 15:30,ROBBERY,41,"ROBBERY, STRONG-ARM: Highway, Etc.","W 228TH ST & S MAIN ST, CARSON, CA",W 228TH ST & S MAIN ST,CARSON,,6477969.485,1756591.147,917-11635-1623,1623,11635,CA0190016,CARSON,N
18371402,10/19/2017 16:50,ROBBERY,47,"ROBBERY, STRONG-ARM: Other","100 E CARSON ST, CARSON, CA",100 E CARSON ST,CARSON,,6477954.355,1760988.712,917-11648-1618,1618,11648,CA0190016,CARSON,N
18371319,10/19/2017 17:55,ROBBERY,47,"ROBBERY, STRONG-ARM: Other","500 E 220TH ST, CARSON, CA",500 E 220TH ST,CARSON,,6480368.786,1759957.116,917-11644-1618,1618,11644,CA0190016,CARSON,N
18371382,10/19/2017 19:20,ROBBERY,37,"ROBBERY, WEAPON: Other","4700 ELIZABETH ST, CUDAHY, CA 90201",4700 ELIZABETH ST,CUDAHY,90201,,,917-15793-0263,263,15793,CA0190002,EAST LOS ANGELES,N
18372162,10/19/2017 21:30,ROBBERY,41,"ROBBERY, STRONG-ARM: Highway, Etc.","SOLEDAD CANYON RD & WHITES CANYON RD, CANYON COUNTRY, CA",SOLEDAD CANYON RD & WHITES CANYON RD,CANYON COUNTRY,,6419264.632,1974007.507,917-14855-0613,613,14855,CA0190006,SANTA CLARITA VALLEY,N
18371507,10/19/2017 21:35,ROBBERY,47,"ROBBERY, STRONG-ARM: Other","44200 20TH ST E, LANCASTER, CA",44200 20TH ST E,LANCASTER,,6533561.04,2072372.407,917-20440-1135,1135,20440,CA0190024,LANCASTER,N
18371583,10/20/2017 0:45,ROBBERY,37,"ROBBERY, WEAPON: Other","11000 MANHATTAN PL, LOS ANGELES, CA 90047",11000 MANHATTAN PL,LOS ANGELES,90047,6467512.485,1798837.574,917-09715-0373,373,9715,CA0190003,SOUTH LOS ANGELES,N
18371698,10/20/2017 7:15,ROBBERY,42,"ROBBERY, STRONG-ARM: Store, Business, Hotel, Motel, Etc.","800 W ALONDRA BLVD, COMPTON, CA",800 W ALONDRA BLVD,COMPTON,,6489612.09,1781992.601,917-13841-2832,2832,13841,CA0190042,COMPTON,N
18372029,10/20/2017 9:30,ROBBERY,41,"ROBBERY, STRONG-ARM: Highway, Etc.","500 TRAFALGAR AVE, EAST VALINDA, CA",500 TRAFALGAR AVE,EAST VALINDA,,6591481.794,1825379.998,917-12962-1443,1443,12962,CA0190014,INDUSTRY,N
18372098,10/20/2017 10:18,ROBBERY,37,"ROBBERY, WEAPON: Other","7500 SANTA MONICA BLVD, WEST HOLLYWOOD, CA 90046",7500 SANTA MONICA BLVD,WEST HOLLYWOOD,90046,6454171.895,1855506.86,017-05713-0974,974,5713,CA0190009,WEST HOLLYWOOD,N
18372082,10/20/2017 11:40,ROBBERY,47,"ROBBERY, STRONG-ARM: Other","4200 WOODRUFF AVE, LAKEWOOD, CA 90713",4200 WOODRUFF AVE,LAKEWOOD,90713,6526267.336,1762292.296,917-22414-1324,1324,22414,CA0190013,LAKEWOOD,N
18372107,10/20/2017 12:00,ROBBERY,31,"ROBBERY, WEAPON: Highway, Etc.","CARLIN AVE & PEACH ST, LYNWOOD, CA 90262",CARLIN AVE & PEACH ST,LYNWOOD,90262,6496098.307,1791570.588,917-16332-2116,2116,16332,CA01900V3,CENTURY,N
18372213,10/20/2017 12:30,ROBBERY,32,"ROBBERY, WEAPON: Store, Business, Hotel, Motel, Etc.","3900 WHITTIER BLVD, LOS ANGELES, CA 90023",3900 WHITTIER BLVD,LOS ANGELES,90023,6505086.857,1831165.375,917-15828-0277,277,15828,CA0190002,EAST LOS ANGELES,N
18372217,10/20/2017 13:55,ROBBERY,47,"ROBBERY, STRONG-ARM: Other","LOHENGRIN ST & RUTHELEN AVE, LOS ANGELES, CA",LOHENGRIN ST & RUTHELEN AVE,LOS ANGELES,,6467254.451,1798954.938,917-09735-0373,373,9735,CA0190003,SOUTH LOS ANGELES,N
18372345,10/20/2017 16:10,ROBBERY,42,"ROBBERY, STRONG-ARM: Store, Business, Hotel, Motel, Etc.","4100 W AVENUE L, LANCASTER, CA",4100 W AVENUE L,LANCASTER,,6500388.641,2063116.281,917-20486-1182,1182,20486,CA0190024,LANCASTER,N
18372477,10/20/2017 19:00,ROBBERY,48,"ROBBERY, STRONG-ARM: Carjacking","1400 NOGALES ST, ROWLAND HEIGHTS, CA 91748",1400 NOGALES ST,ROWLAND HEIGHTS,91748,6595207.095,1818857.326,917-06482-2931,2931,6482,CA0190020,WALNUT,N
18372448,10/20/2017 19:12,ROBBERY,37,"ROBBERY, WEAPON: Other","17800 PIONEER BLVD, ARTESIA, CA 90701",17800 PIONEER BLVD,ARTESIA,90701,6536918.74,1774764.545,917-22449-1348,1348,22449,CA0190013,LAKEWOOD,N
18372559,10/20/2017 20:10,ROBBERY,47,"ROBBERY, STRONG-ARM: Other","4000 W AVENUE L, LANCASTER, CA",4000 W AVENUE L,LANCASTER,,6501035.475,2062748.892,017-20517-1139,1139,20517,CA0190024,LANCASTER,N
18372539,10/20/2017 20:25,ROBBERY,32,"ROBBERY, WEAPON: Store, Business, Hotel, Motel, Etc.","2600 WILMINGTON AVE, COMPTON, CA",2600 WILMINGTON AVE,COMPTON,,6489154.473,1791785.212,917-13910-2812,2812,13910,CA0190042,COMPTON,N
18373076,10/20/2017 20:30,ROBBERY,37,"ROBBERY, WEAPON: Other","WOODS AVE & N WHITTIER BLVD, LOS ANGELES, CA",WOODS AVE & N WHITTIER BLVD,LOS ANGELES,,6513682.5,1829933.5,917-15876-0286,286,15876,CA0190002,EAST LOS ANGELES,N
18373924,10/20/2017 21:40,ROBBERY,37,"ROBBERY, WEAPON: Other","5900 WHITTIER BLVD, LOS ANGELES, CA 90022",5900 WHITTIER BLVD,LOS ANGELES,90022,6518351.014,1828771.822,017-15934-0287,287,15934,CA0190002,EAST LOS ANGELES,N
18372590,10/20/2017 21:50,ROBBERY,37,"ROBBERY, WEAPON: Other","CENTRALIA ST & GRIDLEY AVE, LAKEWOOD, CA 90712",CENTRALIA ST & GRIDLEY AVE,LAKEWOOD,90712,6534158.475,1763687.898,017-22464-1327,1327,22464,CA0190013,LAKEWOOD,N
18372672,10/21/2017 0:28,ROBBERY,37,"ROBBERY, WEAPON: Other","16300 PIONEER BLVD, NORWALK, CA 90650",16300 PIONEER BLVD,NORWALK,90650,6536818.811,1779885.207,917-15219-0458,458,15219,CA0190004,NORWALK,N
18372729,10/21/2017 3:05,ROBBERY,41,"ROBBERY, STRONG-ARM: Highway, Etc.","600 N ROBERTSON BLVD, WEST HOLLYWOOD, CA 90069",600 N ROBERTSON BLVD,WEST HOLLYWOOD,90069,6444925.973,1853086.696,917-05733-0972,972,5733,CA0190009,WEST HOLLYWOOD,N
18372784,10/21/2017 6:30,ROBBERY,31,"ROBBERY, WEAPON: Highway, Etc.","4400 ADMIRALTY WAY, MARINA DEL REY, CA 90292",4400 ADMIRALTY WAY,MARINA DEL REY,90292,6425346.838,1817126.017,917-02990-2761,2761,2990,CA0190065,MARINA DEL REY,N
18372829,10/21/2017 7:54,ROBBERY,42,"ROBBERY, STRONG-ARM: Store, Business, Hotel, Motel, Etc.","3000 RANCHO VISTA BLVD, PALMDALE, CA",3000 RANCHO VISTA BLVD,PALMDALE,,6506213.506,2041850.006,917-15373-2612,2612,15373,CA01900W9,PALMDALE,N
18373190,10/21/2017 8:00,ROBBERY,42,"ROBBERY, STRONG-ARM: Store, Business, Hotel, Motel, Etc.","2500 E AVENUE S, PALMDALE, CA",2500 E AVENUE S,PALMDALE,,6536538.927,2025876.955,917-15398-2608,2608,15398,CA01900W9,PALMDALE,N
18374403,10/21/2017 9:20,ROBBERY,47,"ROBBERY, STRONG-ARM: Other","ALDERTON AVE & HURLEY ST, EAST VALINDA, CA",ALDERTON AVE & HURLEY ST,EAST VALINDA,,6588196.9,1825779.97,917-13076-1442,1442,13076,CA0190014,INDUSTRY,N
18372877,10/21/2017 10:30,ROBBERY,37,"ROBBERY, WEAPON: Other","100 E INDIGO ST, COMPTON, CA",100 E INDIGO ST,COMPTON,,6494176.775,1782794.04,017-13925-2840,2840,13925,CA0190042,COMPTON,N
18372950,10/21/2017 12:00,ROBBERY,31,"ROBBERY, WEAPON: Highway, Etc.","12600 S NORMANDIE AVE, LOS ANGELES, CA 90047",12600 S NORMANDIE AVE,LOS ANGELES,90047,6470582.585,1792714.742,917-09766-0378,378,9766,CA0190003,SOUTH LOS ANGELES,N
18372692,10/21/2017 12:30,ROBBERY,33,"ROBBERY, WEAPON: Service Station","14500 VALLEY BLVD, BASSETT, CA",14500 VALLEY BLVD,BASSETT,,6569198.413,1835083.931,917-12991-1462,1462,12991,CA0190014,INDUSTRY,N
18373105,10/21/2017 15:04,ROBBERY,42,"ROBBERY, STRONG-ARM: Store, Business, Hotel, Motel, Etc.","38000 47TH ST E, PALMDALE, CA 93552",38000 47TH ST E,PALMDALE,93552,6548080.725,2032615.75,917-15392-2607,2607,15392,CA01900W9,PALMDALE,N
18374842,10/21/2017 18:00,ROBBERY,47,"ROBBERY, STRONG-ARM: Other","3500 N SANTA ANITA AVE, EL MONTE, CA",3500 N SANTA ANITA AVE,EL MONTE,,6548864.022,1848582.695,917-03221-6815,6815,3221,CA0190031,TRANSIT SERV BUR,N
18373315,10/21/2017 22:34,ROBBERY,42,"ROBBERY, STRONG-ARM: Store, Business, Hotel, Motel, Etc.","10400 ALONDRA BLVD, BELLFLOWER, CA 90706",10400 ALONDRA BLVD,BELLFLOWER,90706,6527249.925,1781760.13,917-22525-1333,1333,22525,CA0190013,LAKEWOOD,N
18373341,10/21/2017 23:26,ROBBERY,37,"ROBBERY, WEAPON: Other","LAKEWOOD BLVD & ROSE ST, BELLFLOWER, CA 90706",LAKEWOOD BLVD & ROSE ST,BELLFLOWER,90706,6518366.476,1774954.831,917-22527-1335,1335,22527,CA0190013,LAKEWOOD,N
18373529,10/22/2017 6:47,ROBBERY,37,"ROBBERY, WEAPON: Other","11800 ATLANTIC AVE, LYNWOOD, CA 90262",11800 ATLANTIC AVE,LYNWOOD,90262,6504071.377,1791571.365,917-16396-2118,2118,16396,CA01900V3,CENTURY,N
18373587,10/22/2017 9:25,ROBBERY,41,"ROBBERY, STRONG-ARM: Highway, Etc.","2300 E 117TH ST, LOS ANGELES, CA 90059",2300 E 117TH ST,LOS ANGELES,90059,6491393.439,1795960.107,017-16400-2136,2136,16400,CA01900V3,CENTURY,N
18373628,10/22/2017 10:35,ROBBERY,42,"ROBBERY, STRONG-ARM: Store, Business, Hotel, Motel, Etc.","100 S LONG BEACH BLVD, COMPTON, CA 90221",100 S LONG BEACH BLVD,COMPTON,90221,6498429.883,1784261.982,917-13966-2843,2843,13966,CA0190042,COMPTON,N
